Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970
ARM,1,Armenia,2745,Honey,5142,Food,1000 tonnes,40.07,45.04,8,1,0,8,96,98,80,88,75,66
ARM,1,Armenia,2546,Beans,5521,Feed,1000 tonnes,40.07,45.04,87,88,111,150,148,137,120,130,119,127
ARM,1,Armenia,2547,Peas,5521,Feed,1000 tonnes,40.07,45.04,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
ARM,1,Armenia,2549,"Pulses, Other and products",5521,Feed,1000 tonnes,40.07,45.04,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
ARM,1,Armenia,2549,"Pulses, Other and products",5142,Food,1000 tonnes,40.07,45.04,112,122,116,120,130,120,115,93,112,109
ARM,1,Armenia,2551,Nuts and products,5142,Food,1000 tonnes,40.07,45.04,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
ARM,1,Armenia,2555,Soyabeans,5521,Feed,1000 tonnes,40.07,45.04,820,785,601,899,833,900,926,923,938,1032
ARM,1,Armenia,2555,Soyabeans,5142,Food,1000 tonnes,40.07,45.04,55,45,57,56,54,38,38,37,37,33
ARM,1,Armenia,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,40.07,45.04,7,6,6,6,7,8,7,10,10,9
ARM,1,Armenia,2557,Sunflower seed,5521,Feed,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,1,0,2
ARM,1,Armenia,2558,Rape and Mustardseed,5521,Feed,1000 tonnes,40.07,45.04,8,7,7,9,9,9,7,8,9,7
ARM,1,Armenia,2558,Rape and Mustardseed,5142,Food,1000 tonnes,40.07,45.04,146,195,208,225,251,301,313,313,328,310
ARM,1,Armenia,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,0,0,0
ARM,1,Armenia,2561,Sesame seed,5142,Food,1000 tonnes,40.07,45.04,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
ARM,1,Armenia,2563,Olives (including preserved),5142,Food,1000 tonnes,40.07,45.04,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
ARM,1,Armenia,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,40.07,45.04,214,203,183,199,189,182,160,167,151,167
ARM,1,Armenia,2570,"Oilcrops, Other",5142,Food,1000 tonnes,40.07,45.04,3,3,3,3,3,3,4,4,5,4
ARM,1,Armenia,2571,Soyabean Oil,5142,Food,1000 tonnes,40.07,45.04,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
ARM,1,Armenia,2572,Groundnut Oil,5142,Food,1000 tonnes,40.07,45.04,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
ARM,1,Armenia,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,40.07,45.04,171,181,181,149,159,179,189,189,201,200
ARM,1,Armenia,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,40.07,45.04,0,0,1,1,0,0,0,2,0,0
ARM,1,Armenia,2575,Cottonseed Oil,5142,Food,1000 tonnes,40.07,45.04,80,78,80,84,87,86,83,82,76,77
ARM,1,Armenia,2576,Palmkernel Oil,5142,Food,1000 tonnes,40.07,45.04,183,146,124,131,140,142,139,152,154,163
ARM,1,Armenia,2578,Coconut Oil,5142,Food,1000 tonnes,40.07,45.04,95,68,95,83,89,160,157,172,186,125
ARM,1,Armenia,2579,Sesameseed Oil,5142,Food,1000 tonnes,40.07,45.04,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
ARM,1,Armenia,2580,Olive Oil,5142,Food,1000 tonnes,40.07,45.04,8,1,0,8,96,98,80,88,75,66
ARM,1,Armenia,2582,Maize Germ Oil,5142,Food,1000 tonnes,40.07,45.04,87,88,111,150,148,137,120,130,119,127
ARM,1,Armenia,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,40.07,45.04,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
ARM,1,Armenia,2601,Tomatoes and products,5142,Food,1000 tonnes,40.07,45.04,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
ARM,1,Armenia,2602,Onions,5142,Food,1000 tonnes,40.07,45.04,112,122,116,120,130,120,115,93,112,109
ARM,1,Armenia,2605,"Vegetables, Other",5521,Feed,1000 tonnes,40.07,45.04,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
ARM,1,Armenia,2605,"Vegetables, Other",5142,Food,1000 tonnes,40.07,45.04,820,785,601,899,833,900,926,923,938,1032
ARM,1,Armenia,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,40.07,45.04,55,45,57,56,54,38,38,37,37,33
ARM,1,Armenia,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,40.07,45.04,7,6,6,6,7,8,7,10,10,9
ARM,1,Armenia,2613,Grapefruit and products,5142,Food,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,1,0,2
ARM,1,Armenia,2614,"Citrus, Other",5142,Food,1000 tonnes,40.07,45.04,8,7,7,9,9,9,7,8,9,7
ARM,1,Armenia,2615,Bananas,5142,Food,1000 tonnes,40.07,45.04,146,195,208,225,251,301,313,313,328,310
ARM,1,Armenia,2616,Plantains,5142,Food,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,0,0,0
ARM,1,Armenia,2617,Apples and products,5521,Feed,1000 tonnes,40.07,45.04,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
ARM,1,Armenia,2617,Apples and products,5142,Food,1000 tonnes,40.07,45.04,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
ARM,1,Armenia,2618,Pineapples and products,5142,Food,1000 tonnes,40.07,45.04,214,203,183,199,189,182,160,167,151,167
ARM,1,Armenia,2619,Dates,5142,Food,1000 tonnes,40.07,45.04,3,3,3,3,3,3,4,4,5,4
ARM,1,Armenia,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,40.07,45.04,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
ARM,1,Armenia,2625,"Fruits, Other",5142,Food,1000 tonnes,40.07,45.04,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
ARM,1,Armenia,2630,Coffee and products,5142,Food,1000 tonnes,40.07,45.04,171,181,181,149,159,179,189,189,201,200
ARM,1,Armenia,2633,Cocoa Beans and products,5142,Food,1000 tonnes,40.07,45.04,0,0,1,1,0,0,0,2,0,0
ARM,1,Armenia,2635,Tea (including mate),5142,Food,1000 tonnes,40.07,45.04,80,78,80,84,87,86,83,82,76,77
ARM,1,Armenia,2640,Pepper,5142,Food,1000 tonnes,40.07,45.04,183,146,124,131,140,142,139,152,154,163
ARM,1,Armenia,2641,Pimento,5142,Food,1000 tonnes,40.07,45.04,95,68,95,83,89,160,157,172,186,125
ARM,1,Armenia,2642,Cloves,5521,Feed,1000 tonnes,40.07,45.04,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
ARM,1,Armenia,2645,"Spices, Other",5142,Food,1000 tonnes,40.07,45.04,8,1,0,8,96,98,80,88,75,66
ARM,1,Armenia,2655,Wine,5142,Food,1000 tonnes,40.07,45.04,87,88,111,150,148,137,120,130,119,127
ARM,1,Armenia,2656,Beer,5142,Food,1000 tonnes,40.07,45.04,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
ARM,1,Armenia,2657,"Beverages, Fermented",5142,Food,1000 tonnes,40.07,45.04,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
ARM,1,Armenia,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,40.07,45.04,112,122,116,120,130,120,115,93,112,109
ARM,1,Armenia,2731,Bovine Meat,5142,Food,1000 tonnes,40.07,45.04,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
ARM,1,Armenia,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,40.07,45.04,820,785,601,899,833,900,926,923,938,1032
ARM,1,Armenia,2733,Pigmeat,5142,Food,1000 tonnes,40.07,45.04,55,45,57,56,54,38,38,37,37,33
ARM,1,Armenia,2734,Poultry Meat,5142,Food,1000 tonnes,40.07,45.04,7,6,6,6,7,8,7,10,10,9
ARM,1,Armenia,2735,"Meat, Other",5142,Food,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,1,0,2
ARM,1,Armenia,2736,"Offals, Edible",5142,Food,1000 tonnes,40.07,45.04,8,7,7,9,9,9,7,8,9,7
ARM,1,Armenia,2740,"Butter, Ghee",5142,Food,1000 tonnes,40.07,45.04,146,195,208,225,251,301,313,313,328,310
ARM,1,Armenia,2743,Cream,5142,Food,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,0,0,0
ARM,1,Armenia,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,40.07,45.04,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
ARM,1,Armenia,2781,"Fish, Body Oil",5142,Food,1000 tonnes,40.07,45.04,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
ARM,1,Armenia,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,40.07,45.04,214,203,183,199,189,182,160,167,151,167
ARM,1,Armenia,2744,Eggs,5142,Food,1000 tonnes,40.07,45.04,3,3,3,3,3,3,4,4,5,4
ARM,1,Armenia,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,40.07,45.04,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
ARM,1,Armenia,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,40.07,45.04,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
ARM,1,Armenia,2761,Freshwater Fish,5142,Food,1000 tonnes,40.07,45.04,171,181,181,149,159,179,189,189,201,200
ARM,1,Armenia,2762,Demersal Fish,5142,Food,1000 tonnes,40.07,45.04,0,0,1,1,0,0,0,2,0,0
ARM,1,Armenia,2763,Pelagic Fish,5521,Feed,1000 tonnes,40.07,45.04,80,78,80,84,87,86,83,82,76,77
ARM,1,Armenia,2763,Pelagic Fish,5142,Food,1000 tonnes,40.07,45.04,183,146,124,131,140,142,139,152,154,163
ARM,1,Armenia,2764,"Marine Fish, Other",5142,Food,1000 tonnes,40.07,45.04,95,68,95,83,89,160,157,172,186,125
ARM,1,Armenia,2765,Crustaceans,5142,Food,1000 tonnes,40.07,45.04,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
ARM,1,Armenia,2766,Cephalopods,5142,Food,1000 tonnes,40.07,45.04,8,1,0,8,96,98,80,88,75,66
ARM,1,Armenia,2767,"Molluscs, Other",5142,Food,1000 tonnes,40.07,45.04,87,88,111,150,148,137,120,130,119,127
ARM,1,Armenia,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,40.07,45.04,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
ARM,1,Armenia,2775,Aquatic Plants,5142,Food,1000 tonnes,40.07,45.04,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
ARM,1,Armenia,2680,Infant food,5142,Food,1000 tonnes,40.07,45.04,112,122,116,120,130,120,115,93,112,109
ARM,1,Armenia,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,40.07,45.04,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
ARM,1,Armenia,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,40.07,45.04,820,785,601,899,833,900,926,923,938,1032
ARM,1,Armenia,2907,Starchy Roots,5521,Feed,1000 tonnes,40.07,45.04,55,45,57,56,54,38,38,37,37,33
ARM,1,Armenia,2907,Starchy Roots,5142,Food,1000 tonnes,40.07,45.04,7,6,6,6,7,8,7,10,10,9
ARM,1,Armenia,2908,Sugar Crops,5521,Feed,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,1,0,2
ARM,1,Armenia,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,40.07,45.04,8,7,7,9,9,9,7,8,9,7
ARM,1,Armenia,2911,Pulses,5521,Feed,1000 tonnes,40.07,45.04,146,195,208,225,251,301,313,313,328,310
ARM,1,Armenia,2911,Pulses,5142,Food,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,0,0,0
ARM,1,Armenia,2912,Treenuts,5142,Food,1000 tonnes,40.07,45.04,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
ARM,1,Armenia,2913,Oilcrops,5521,Feed,1000 tonnes,40.07,45.04,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
ARM,1,Armenia,2913,Oilcrops,5142,Food,1000 tonnes,40.07,45.04,214,203,183,199,189,182,160,167,151,167
ARM,1,Armenia,2914,Vegetable Oils,5142,Food,1000 tonnes,40.07,45.04,3,3,3,3,3,3,4,4,5,4
ARM,1,Armenia,2918,Vegetables,5521,Feed,1000 tonnes,40.07,45.04,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
ARM,1,Armenia,2918,Vegetables,5142,Food,1000 tonnes,40.07,45.04,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
ARM,1,Armenia,2919,Fruits - Excluding Wine,5521,Feed,1000 tonnes,40.07,45.04,171,181,181,149,159,179,189,189,201,200
ARM,1,Armenia,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,40.07,45.04,0,0,1,1,0,0,0,2,0,0
ARM,1,Armenia,2922,Stimulants,5142,Food,1000 tonnes,40.07,45.04,80,78,80,84,87,86,83,82,76,77
ARM,1,Armenia,2923,Spices,5521,Feed,1000 tonnes,40.07,45.04,183,146,124,131,140,142,139,152,154,163
ARM,1,Armenia,2923,Spices,5142,Food,1000 tonnes,40.07,45.04,95,68,95,83,89,160,157,172,186,125
ARM,1,Armenia,2924,Alcoholic Beverages,5142,Food,1000 tonnes,40.07,45.04,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
ARM,1,Armenia,2943,Meat,5142,Food,1000 tonnes,40.07,45.04,8,1,0,8,96,98,80,88,75,66
ARM,1,Armenia,2945,Offals,5142,Food,1000 tonnes,40.07,45.04,87,88,111,150,148,137,120,130,119,127
ARM,1,Armenia,2946,Animal fats,5142,Food,1000 tonnes,40.07,45.04,4561,3585,3052,3293,3722,4888,4572,5146,5065,5798
ARM,1,Armenia,2949,Eggs,5142,Food,1000 tonnes,40.07,45.04,2806,2892,2956,3039,3084,2839,2934,3007,2901,3174
ARM,1,Armenia,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,40.07,45.04,112,122,116,120,130,120,115,93,112,109
ARM,1,Armenia,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,40.07,45.04,2152,1445,1596,1608,2497,1625,2011,2077,2487,2439
ARM,1,Armenia,2960,"Fish, Seafood",5521,Feed,1000 tonnes,40.07,45.04,820,785,601,899,833,900,926,923,938,1032
ARM,1,Armenia,2960,"Fish, Seafood",5142,Food,1000 tonnes,40.07,45.04,55,45,57,56,54,38,38,37,37,33
ARM,1,Armenia,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,40.07,45.04,7,6,6,6,7,8,7,10,10,9
ARM,1,Armenia,2928,Miscellaneous,5142,Food,1000 tonnes,40.07,45.04,0,0,0,0,0,0,0,1,0,2
AUS,10,Australia,2511,Wheat and products,5521,Feed,1000 tonnes,-25.27,133.78,8,7,7,9,9,9,7,8,9,7
AUS,10,Australia,2511,Wheat and products,5142,Food,1000 tonnes,-25.27,133.78,146,195,208,225,251,301,313,313,328,310
AUS,10,Australia,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2513,Barley and products,5521,Feed,1000 tonnes,-25.27,133.78,1715,1770,1681,1808,1808,1811,1926,1864,1956,1971
AUS,10,Australia,2514,Maize and products,5521,Feed,1000 tonnes,-25.27,133.78,1615,1542,1509,1599,1535,1678,1791,1828,2166,2365
AUS,10,Australia,2514,Maize and products,5142,Food,1000 tonnes,-25.27,133.78,214,203,183,199,189,182,160,167,151,167
AUS,10,Australia,2515,Rye and products,5142,Food,1000 tonnes,-25.27,133.78,3,3,3,3,3,3,4,4,5,4
AUS,10,Australia,2516,Oats,5521,Feed,1000 tonnes,-25.27,133.78,1919,2089,2206,2186,2323,2239,2375,2511,2570,2672
AUS,10,Australia,2516,Oats,5142,Food,1000 tonnes,-25.27,133.78,2138,2194,2224,1825,2000,2249,2341,2473,2651,2524
AUS,10,Australia,2517,Millet and products,5521,Feed,1000 tonnes,-25.27,133.78,171,181,181,149,159,179,189,189,201,200
AUS,10,Australia,2518,Sorghum and products,5521,Feed,1000 tonnes,-25.27,133.78,0,0,1,1,0,0,0,2,0,0
AUS,10,Australia,2520,"Cereals, Other",5521,Feed,1000 tonnes,-25.27,133.78,80,78,80,84,87,86,83,82,76,77
AUS,10,Australia,2520,"Cereals, Other",5142,Food,1000 tonnes,-25.27,133.78,183,146,124,131,140,142,139,152,154,163
AUS,10,Australia,2532,Cassava and products,5142,Food,1000 tonnes,-25.27,133.78,95,68,95,83,89,160,157,172,186,125
AUS,10,Australia,2531,Potatoes and products,5521,Feed,1000 tonnes,-25.27,133.78,2807,2945,3113,3338,3304,3677,3432,3901,3819,3731
AUS,10,Australia,2531,Potatoes and products,5142,Food,1000 tonnes,-25.27,133.78,8,1,0,8,96,98,80,88,75,66
AUS,10,Australia,2533,Sweet potatoes,5521,Feed,1000 tonnes,-25.27,133.78,87,88,111,150,148,137,120,130,119,127
AUS,10,Australia,2533,Sweet potatoes,5142,Food,1000 tonnes,-25.27,133.78,1,2,2,2,2,1,1,1,1,0
AUS,10,Australia,2534,"Roots, Other",5521,Feed,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2534,"Roots, Other",5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2537,Sugar beet,5521,Feed,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2542,Sugar (Raw Equivalent),5521,Feed,1000 tonnes,-25.27,133.78,3,4,4,4,4,5,5,6,4,5
AUS,10,Australia,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,-25.27,133.78,560,560,570,590,603,601,603,623,647,667
AUS,10,Australia,2543,"Sweeteners, Other",5142,Food,1000 tonnes,-25.27,133.78,20,19,19,24,25,30,31,27,30,32
AUS,10,Australia,2745,Honey,5142,Food,1000 tonnes,-25.27,133.78,10,3,9,11,13,11,10,15,12,16
AUS,10,Australia,2546,Beans,5142,Food,1000 tonnes,-25.27,133.78,4,4,3,4,3,8,2,1,2,1
AUS,10,Australia,2547,Peas,5521,Feed,1000 tonnes,-25.27,133.78,1,1,1,1,1,1,1,1,2,2
AUS,10,Australia,2547,Peas,5142,Food,1000 tonnes,-25.27,133.78,9,10,9,9,10,12,11,18,23,20
AUS,10,Australia,2549,"Pulses, Other and products",5521,Feed,1000 tonnes,-25.27,133.78,1,1,1,0,1,1,9,13,7,12
AUS,10,Australia,2549,"Pulses, Other and products",5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2551,Nuts and products,5142,Food,1000 tonnes,-25.27,133.78,2,2,3,3,4,12,14,14,16,13
AUS,10,Australia,2555,Soyabeans,5521,Feed,1000 tonnes,-25.27,133.78,0,0,0,1,2,21,2,4,0,0
AUS,10,Australia,2555,Soyabeans,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,-25.27,133.78,15,11,12,9,14,21,28,19,10,32
AUS,10,Australia,2558,Rape and Mustardseed,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,-25.27,133.78,23,27,28,29,29,27,28,28,42,26
AUS,10,Australia,2563,Olives (including preserved),5142,Food,1000 tonnes,-25.27,133.78,0,0,0,1,0,1,1,1,1,1
AUS,10,Australia,2571,Soyabean Oil,5142,Food,1000 tonnes,-25.27,133.78,2,2,4,5,5,4,5,8,5,9
AUS,10,Australia,2572,Groundnut Oil,5142,Food,1000 tonnes,-25.27,133.78,8,6,10,12,8,9,9,7,5,9
AUS,10,Australia,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,-25.27,133.78,1,1,1,1,1,2,1,2,5,6
AUS,10,Australia,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,-25.27,133.78,0,0,1,3,4,6,6,5,10,19
AUS,10,Australia,2575,Cottonseed Oil,5142,Food,1000 tonnes,-25.27,133.78,1,0,0,1,5,7,4,8,8,7
AUS,10,Australia,2577,Palm Oil,5142,Food,1000 tonnes,-25.27,133.78,1,0,2,0,2,2,0,2,0,5
AUS,10,Australia,2578,Coconut Oil,5142,Food,1000 tonnes,-25.27,133.78,17,19,17,20,18,18,20,17,20,19
AUS,10,Australia,2579,Sesameseed Oil,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2580,Olive Oil,5142,Food,1000 tonnes,-25.27,133.78,5,6,5,4,5,5,5,4,6,6
AUS,10,Australia,2582,Maize Germ Oil,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,1,0,0,0,0
AUS,10,Australia,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,1,1,0,1,1
AUS,10,Australia,2601,Tomatoes and products,5142,Food,1000 tonnes,-25.27,133.78,143,142,131,138,148,161,175,155,156,163
AUS,10,Australia,2602,Onions,5142,Food,1000 tonnes,-25.27,133.78,57,54,59,57,66,56,73,58,82,77
AUS,10,Australia,2605,"Vegetables, Other",5142,Food,1000 tonnes,-25.27,133.78,446,460,465,489,505,570,538,578,625,565
AUS,10,Australia,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,-25.27,133.78,178,173,195,180,225,183,219,207,249,230
AUS,10,Australia,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,-25.27,133.78,18,18,20,16,18,16,20,22,23,24
AUS,10,Australia,2613,Grapefruit and products,5142,Food,1000 tonnes,-25.27,133.78,8,8,9,9,9,9,8,10,10,13
AUS,10,Australia,2614,"Citrus, Other",5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,1
AUS,10,Australia,2615,Bananas,5142,Food,1000 tonnes,-25.27,133.78,117,113,112,123,116,108,113,119,114,121
AUS,10,Australia,2616,Plantains,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2617,Apples and products,5142,Food,1000 tonnes,-25.27,133.78,180,185,209,204,218,210,232,240,284,281
AUS,10,Australia,2618,Pineapples and products,5142,Food,1000 tonnes,-25.27,133.78,75,75,79,85,83,94,115,130,121,121
AUS,10,Australia,2619,Dates,5142,Food,1000 tonnes,-25.27,133.78,4,4,4,4,3,3,4,4,4,5
AUS,10,Australia,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,-25.27,133.78,104,100,106,109,110,111,113,119,107,117
AUS,10,Australia,2625,"Fruits, Other",5142,Food,1000 tonnes,-25.27,133.78,132,152,173,157,163,163,166,160,170,229
AUS,10,Australia,2630,Coffee and products,5142,Food,1000 tonnes,-25.27,133.78,22,19,14,16,16,14,16,17,19,19
AUS,10,Australia,2633,Cocoa Beans and products,5142,Food,1000 tonnes,-25.27,133.78,16,15,13,18,11,17,21,16,15,17
AUS,10,Australia,2635,Tea (including mate),5142,Food,1000 tonnes,-25.27,133.78,27,28,29,27,31,30,28,27,30,26
AUS,10,Australia,2640,Pepper,5142,Food,1000 tonnes,-25.27,133.78,1,1,1,1,1,1,1,1,1,1
AUS,10,Australia,2641,Pimento,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2642,Cloves,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2645,"Spices, Other",5142,Food,1000 tonnes,-25.27,133.78,1,1,1,1,1,1,1,1,1,1
AUS,10,Australia,2655,Wine,5142,Food,1000 tonnes,-25.27,133.78,51,52,55,59,60,63,72,83,94,111
AUS,10,Australia,2656,Beer,5142,Food,1000 tonnes,-25.27,133.78,1066,1093,1155,1218,1242,1263,1327,1397,1478,1546
AUS,10,Australia,2657,"Beverages, Fermented",5142,Food,1000 tonnes,-25.27,133.78,4,4,4,5,5,4,5,5,5,5
AUS,10,Australia,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,-25.27,133.78,20,22,22,24,26,24,24,28,28,33
AUS,10,Australia,2731,Bovine Meat,5142,Food,1000 tonnes,-25.27,133.78,433,530,565,612,593,565,520,556,587,569
AUS,10,Australia,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,-25.27,133.78,484,478,463,453,440,441,445,459,496,474
AUS,10,Australia,2733,Pigmeat,5142,Food,1000 tonnes,-25.27,133.78,109,121,118,115,123,134,139,147,160,169
AUS,10,Australia,2734,Poultry Meat,5142,Food,1000 tonnes,-25.27,133.78,50,50,51,59,72,69,88,102,108,122
AUS,10,Australia,2735,"Meat, Other",5142,Food,1000 tonnes,-25.27,133.78,26,23,29,26,24,25,22,20,24,21
AUS,10,Australia,2736,"Offals, Edible",5142,Food,1000 tonnes,-25.27,133.78,92,104,113,118,120,117,110,117,118,131
AUS,10,Australia,2740,"Butter, Ghee",5142,Food,1000 tonnes,-25.27,133.78,118,116,117,117,115,113,116,117,117,116
AUS,10,Australia,2743,Cream,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,-25.27,133.78,44,50,48,41,44,39,47,58,59,53
AUS,10,Australia,2781,"Fish, Body Oil",5521,Feed,1000 tonnes,-25.27,133.78,8,4,3,3,4,7,4,2,3,2
AUS,10,Australia,2781,"Fish, Body Oil",5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2744,Eggs,5142,Food,1000 tonnes,-25.27,133.78,123,124,124,131,136,139,143,147,149,154
AUS,10,Australia,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,-25.27,133.78,2946,3153,3029,3089,2968,2837,2816,2407,2326,2480
AUS,10,Australia,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-25.27,133.78,2561,2629,2624,2723,2826,3076,2977,3103,3075,3085
AUS,10,Australia,2761,Freshwater Fish,5142,Food,1000 tonnes,-25.27,133.78,7,7,9,9,9,10,9,8,9,8
AUS,10,Australia,2762,Demersal Fish,5142,Food,1000 tonnes,-25.27,133.78,73,70,40,79,81,98,92,96,102,99
AUS,10,Australia,2763,Pelagic Fish,5521,Feed,1000 tonnes,-25.27,133.78,43,27,24,41,55,57,71,140,148,133
AUS,10,Australia,2763,Pelagic Fish,5142,Food,1000 tonnes,-25.27,133.78,31,28,26,31,32,31,29,30,34,22
AUS,10,Australia,2764,"Marine Fish, Other",5142,Food,1000 tonnes,-25.27,133.78,5,2,1,1,1,1,1,2,2,16
AUS,10,Australia,2765,Crustaceans,5142,Food,1000 tonnes,-25.27,133.78,11,7,11,11,8,17,17,17,16,17
AUS,10,Australia,2766,Cephalopods,5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
AUS,10,Australia,2767,"Molluscs, Other",5142,Food,1000 tonnes,-25.27,133.78,8,11,10,9,14,8,11,5,2,3
AUS,10,Australia,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,-25.27,133.78,0,0,0,0,0,0,0,0,0,0
